"gene" "baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"2310022A10Rik"	1401.36506909215	-0.0388713592241258	0.095208867560181	-0.408274567487692	0.68307210873279	0.843874282154836
"Olfr273"	35.0267624022894	0.380183751897066	0.278174570015984	1.36670922822032	0.171716464176926	NA
"Gpr3"	8.75954490092723	0.170245080305567	0.490400332101097	0.34715531202061	0.728474641317104	NA
"Spatc1"	7.21457751918947	0.974921806163448	0.51613902808256	1.88887441778091	0.0589086581071243	NA
"Zbtb5"	1315.81752153477	0.0402798787564838	0.0952642548477843	0.422822587767511	0.672424706266143	0.837722185943915
"Bdp1"	7680.74805487411	-0.0421177872418292	0.0992771225041149	-0.424244641458897	0.671387407177178	0.837182587667201
"Aftph"	11696.8913312716	-0.0240322595528454	0.0835653049413116	-0.287586571600778	0.773663225138031	0.894111211259047
"Morn4"	18.6408877888041	-0.0119424737748261	0.310471760588443	-0.0384655717228238	0.969316480943285	NA
"Zbtb14"	1814.0984298353	-0.276423664657535	0.0781851146632627	-3.53550245271201	0.000407000466891467	0.00793388483408126
"Olfr714"	59.4383517493839	-0.150446436724899	0.217029085203662	-0.693208638757882	0.488178627614488	0.715633802342741
"Catsperg1"	198.189416226399	-0.0164014507657194	0.155318232847363	-0.105599004476427	0.915900514648676	0.964031082589377
"Urgcp"	6262.62183805903	0.173665122734763	0.133290014720026	1.30291172297898	0.19260490121272	0.425799336069327
"Orai1"	1048.02433621259	-0.020054501757961	0.129203162870902	-0.155216802068531	0.876650402683018	0.947920584808994
"Pheta2"	102.292589035954	0.112817240545588	0.219515943966082	0.513936429888757	0.607296436463496	0.798316298924218
"Nckap5"	1454.15424361063	0.338788045625505	0.160369709592165	2.11254386184944	0.0346398279928399	0.14848957459782
"Nkx3-2"	7.9062187733463	-0.455489132975334	0.737897221455631	-0.617279913423176	0.537050113387662	NA
"Tmem239"	16.1700883221569	0.186079696662002	0.51365061495449	0.362269003958049	0.717151018555401	NA
"Ucn2"	16.4752643960698	0.0543826357888092	0.31662389936244	0.17175783602664	0.863627914797696	NA
"Nlrp10"	136.421362112871	-0.0764956916438486	0.195745917421402	-0.390790738583674	0.695951921248825	0.851031823903572
"Lig4"	1311.94623700042	-0.3272286111901	0.123558215241796	-2.64837599466562	0.00808795153811305	0.0583455350003227
"Gal3st1"	1905.10976690584	0.223509274915058	0.150945164931992	1.48073159558147	0.138678110988269	0.349594415196655
"Mmp12"	328.542368850566	0.0626940783244485	0.115300311880914	0.543745956118498	0.586616303315923	0.784734987251582
"Zfp668"	1059.75786540526	-0.0468518941585376	0.0991798557637333	-0.4723932475779	0.636646123193067	0.816139984307634
"Trex1"	508.683790351438	0.800651349036363	0.263160697876036	3.04244271845455	0.00234666475675835	0.0255703417925149
"Zfp646"	8003.89732149952	-0.00813984621601553	0.0844345347294682	-0.0964042289342381	0.923199533566095	0.96784325352355
"5330417H12Rik"	8.90299844509493	0.640362203165665	0.447628452691677	1.43056635322228	0.152554536357992	NA
"Rxfp4"	21.4647380230956	0.018511886303923	0.310634025294178	0.0595938783151388	0.95247909410178	NA
"Arhgap15"	67.1163069865422	-0.324003253673783	0.374100625473538	-0.866085837904329	0.386443090926645	0.630720034936028
"Rpl36al"	7521.68231316695	-0.464631605386582	0.08352001243335	-5.56311705242339	2.64998009140933e-08	7.59721878619903e-06
"Zfp672"	3705.74943939562	0.0791835835770922	0.0846726312902379	0.935173294729315	0.349698998763578	0.597676529082205
"Olfr1318"	63.6276138793688	0.287234182449272	0.181199066660762	1.58518577243573	0.112924132109418	0.309065696797724
"2410015M20Rik"	3054.45949595184	-0.0329464375543767	0.157111413859125	-0.209701107927896	0.833900960759807	0.926321409280117
"Zfp280b"	2276.06628768976	-0.00680925341065369	0.0754526135250332	-0.0902454281241637	0.928092185155104	0.969671181574557
"Tmsb4x"	19032.727809775	-0.0984102689581886	0.168687010526974	-0.583389726634893	0.559630972106526	0.767340958537752
"Fzd4"	1125.18352811446	-0.0711657074824906	0.102100039696219	-0.697019390925132	0.485790658703236	0.714292529355517
"Bag5"	1213.77520577158	-0.38038279919761	0.0927972880469708	-4.09907236734195	4.14809331779677e-05	0.00160481438072621
"Olfr642"	41.4647452459679	0.306426858140254	0.227734021737333	1.34554712467901	0.17844861379941	NA
"Lrrc19"	1719.72372928736	0.403434800042235	0.182593130871761	2.20947413583469	0.0271416794670404	0.128140785399758
"Sertad2"	4127.20882209963	0.12212000618731	0.0912185538945905	1.3387627952141	0.180647906212642	0.411227861232993
"Armcx4"	219.868630732279	-0.390082617296901	0.279445848143711	-1.39591487899399	0.162740129516442	0.386577553371342
"Olfr466"	219.367665975481	0.234072561357731	0.134439954088073	1.74109373173683	0.081667149927577	0.255267683166515
"Arhgap23"	303.71931583668	0.185655128664666	0.116443380321034	1.59438113315516	0.110850695554013	0.306285371497529
"Fam161a"	356.237259862594	0.387323812585991	0.141657551362397	2.73422637099744	0.00625270409183574	0.048996212836496
"Zbtb12"	368.640809578214	0.141972851572432	0.177867549543272	0.79819422900349	0.424757785872469	0.663668391035063
"Ceacam19"	79.0579513373876	0.152059592546971	0.192180060978874	0.791235010398331	0.42880686483733	0.667224729519443
"Suox"	2735.82410996217	1.06628383751762	0.2160601187715	4.93512566585829	8.00991692910072e-07	0.000100095273366624
"Olfr250"	172.474372641732	0.163201862113705	0.139600721599943	1.16906173724084	0.242378758458823	0.489170287128694
"Arl4c"	145.002908742769	0.0317209198709089	0.146002271010038	0.217263194958988	0.828003238178953	0.923223888180757
"Nlrc3"	447.047115314046	0.0492629298124118	0.138552804272335	0.35555346621193	0.722174997715446	0.866156551151088
"Calhm5"	25.6179400817882	0.20146684060847	0.322764089374692	0.624192242076193	0.532501341130091	NA
"Rlf"	4213.20898413616	-0.156096612485623	0.0752362495311566	-2.07475270841326	0.0380094596075291	0.157926360408294
"2810025M15Rik"	432.519584649852	-0.489418200760113	0.178579770973767	-2.74061388975579	0.00613245247284319	0.04837306438256
"Vcpkmt"	249.223355730753	-0.139820434164606	0.100122196094972	-1.3964978757755	0.162564619835676	0.386215816349138
"Rasd1"	1408.06371206091	-0.319459043069872	0.100573007802037	-3.17638947120562	0.00149120601930458	0.0188274667342419
"Olfr808"	23.4446836626625	0.142457790064774	0.337620231117823	0.421946841257445	0.673063819008587	NA
"Stkld1"	175.925961166012	0.0437244165779362	0.112366968282915	0.389121618622367	0.697186181935511	0.851235223506107
"Tmem17"	53.7287268699892	-0.0864374739752279	0.24999582863651	-0.345755664991141	0.729526346631621	0.870399570633806
"Rasl11b"	278.11896767283	-0.0985531022157713	0.219480135090911	-0.44902971366839	0.653410221995017	0.827010471384223
"Gja8"	287.40626598952	0.310503053720893	0.12320937658291	2.52012519121829	0.0117313101885361	0.0746815565907269
"2610318N02Rik"	350.85290698149	-0.318156273861708	0.172929250915844	-1.83980600260935	0.0657967238622502	0.223370339808391
"Slc35c1"	13899.9459839382	-0.201901693886628	0.118200084871651	-1.70813493159388	0.087611308615395	0.266569229580382
"Olfr921"	26.6115614435589	0.136764756854753	0.282547945058891	0.484040883136655	0.628356854832538	NA
"Glp2r"	162.153370210657	0.450595255538991	0.154223719366171	2.92169879828374	0.00348128026693567	0.0333256927337975
"Lpar4"	67.8868709310642	0.0549741847646699	0.208048913678397	0.264236826776462	0.79159743550812	0.903657042213305
"H2afx"	1281.29984457244	-0.388517124186242	0.132661495132132	-2.92863519892698	0.00340453735028187	0.0328940424523457
"Lrrc4"	635.050476243227	-0.157654893303188	0.151843036899451	-1.03827542258382	0.299141847556237	0.548272783268848
"Pgrmc2"	2286.48203735471	-0.234128068685122	0.0925843326054161	-2.5288087314184	0.0114450379072691	0.0734213311427745
"Rpp38"	304.790522194765	-0.599134791164346	0.143759910484502	-4.16760687416353	3.07814204688563e-05	0.00136125920094719
"Ccdc137"	1759.53631004069	-0.172370266886832	0.0956133112408269	-1.80278524663446	0.0714219480614962	0.235215716452081
"Mrps16"	1674.21535651253	-0.0588012878895749	0.139957258551622	-0.420137465524066	0.674385034546292	0.839066137994843
"Plekhf2"	4506.40922260782	0.162090779476404	0.125593296135833	1.29060056916651	0.196842218551493	0.430999417726946
"Glt1d1"	1707.56023833729	-0.205619907843423	0.141544549029352	-1.45268686963554	0.146310714264783	0.36052972092395
"Ankrd55"	20.1428943282202	0.209235347065357	0.295288213785268	0.708580083109959	0.47858509954778	NA
"Lrrc25"	53.573372413116	0.0884549056107102	0.220364439923529	0.40140281091362	0.688123580204268	0.846668044470631
"Ppp1r3d"	293.10278958449	0.0820704426643779	0.128743542709825	0.637472302974888	0.523817245405609	0.743090491887076
"Idnk"	2272.23364412908	0.17156343832159	0.103696450441176	1.6544774444224	0.0980305425219799	0.284707949198779
"Shisa3"	185.102175007519	0.19984486530528	0.126108604132647	1.58470444328345	0.113033501877497	0.309284362221331
"Apol10b"	301.615358922723	0.191392853274565	0.169274641184097	1.13066465204562	0.258196264480855	0.506025165397739
"Pitpnb"	2914.66839600484	-0.250875139825858	0.0706975359450269	-3.54856978354852	0.00038732934971119	0.00767641528843585
"Amz1"	210.867297041978	0.0353367726260511	0.129733061038255	0.272380627908188	0.785329366482408	0.90014866656576
"Olfr745"	14.4801531161477	-0.192494707236405	0.424377520040619	-0.453593081975645	0.65012173367422	NA
"Rap2c"	2531.50547514174	-0.0407602583281906	0.127932318485529	-0.318607985931258	0.750023796920702	0.882306027251322
"Olfr728"	85.1202152100336	0.3919017789341	0.160270568295886	2.44525107199086	0.014475133432101	0.0861153913091147
"Fhl4"	18.6982640839952	0.26910263762054	0.360978333231264	0.745481412171455	0.455980743940138	NA
"Tmx2"	4402.49264723095	-0.09810253275398	0.11116599148753	-0.882486913859661	0.377513553330513	0.623293204995172
"Ccdc158"	92.1456680261626	0.148552569077585	0.192152553693077	0.773097032657015	0.43946495710507	0.676112445109466
"Tdrp"	165.09974780075	0.298054868295119	0.203436296120334	1.46510172461466	0.142893166225386	0.355179052292211
"Zfp697"	859.603127723901	0.301332414890386	0.122100115207896	2.46791261725935	0.0135903491011755	0.0830504685241991
"Grem2"	55.6646318695483	-0.360415017800105	0.428865596701929	-0.840391536583434	0.400688892907427	0.643859345444457
"Bex1"	127.874612518121	-0.647466289887689	0.199419912769303	-3.24674843598344	0.00116731518736056	0.0163110226348163
"Gpr171"	25.1915376904465	-0.139320992114474	0.337857423088509	-0.412366230822687	0.680071010728902	NA
"Rspry1"	4119.25990350272	0.0202931568990111	0.0769425174011542	0.263744384567104	0.791976892108516	0.903842948660288
"Olfr622"	151.360652327913	0.27948551845192	0.15993011765802	1.74754775738705	0.0805423683870953	0.253581579803626
"1600012H06Rik"	2135.64480949124	-0.195536898978463	0.100257355061327	-1.95034966620507	0.0511344567400161	0.190984669064014
"Ces2b"	2627.20880290021	1.20459748227824	0.25453112036113	4.73261375885648	2.21647008352385e-06	0.000197088045715693
"Hmx2"	31.8577347979099	0.487049411674949	0.266861334548988	1.82510296029994	0.067985493560866	NA
"Agmo"	1781.29927661577	0.443893225929457	0.122453318716075	3.62499955561585	0.000288961948639032	0.00624819152401797
"Grrp1"	9.59218696146337	0.419493316592412	0.412832492954911	1.01613444617652	0.309565367781306	NA
"Tmc8"	1190.39447969067	0.192820371013289	0.101838230536933	1.89339867745797	0.0583048711840737	0.207068218293203
"Haspin"	937.549949239936	-0.0627581163691947	0.0978256135975457	-0.641530515999434	0.521178060951868	0.741395782034357
"Bpifc"	211.218062200632	0.234581304660688	0.159847257305842	1.4675341236031	0.142230813593304	0.354507812856156
"Prdx6b"	11.8860994569258	0.815410079885757	0.414176010378989	1.96875255797558	0.0489815126432461	NA
"Opalin"	124.449001466218	0.333901951951939	0.161191430825049	2.07146217539531	0.0383156257012033	0.158636091050809
"Vwa3b"	26.347755311615	-0.0616642325086623	0.315807274704079	-0.195259062877647	0.845190143279517	NA
"Olfr1023"	243.265564947779	-0.653017865690155	0.205697141835239	-3.17465697317863	0.00150013726167407	0.0188729295982159
"Sarm1"	43.3285052916099	-0.164011424569147	0.238777068473185	-0.686880970680673	0.492157739433058	NA
"Olfr430"	21.7895199093383	0.332239345171348	0.280404517340283	1.18485732085465	0.236073864388288	NA
"Slc25a44"	3862.15263711276	0.192942113331982	0.111009865432053	1.73806276208917	0.0821997554528047	0.256150212456754
"F2rl3"	25.8262471476424	0.173040923445766	0.457109894409655	0.378554316067132	0.705018852002416	NA
"Ubqln2"	1055.44939377138	0.0838603244860557	0.0889955028248991	0.942298451316725	0.346039860840419	0.593864259062286
"Slc9b1"	58.5055380079307	0.156066885797142	0.281096845907003	0.555206819534273	0.578753204921268	0.779679562086458
"Gm867"	50.4269130442479	-0.0188959443959652	0.201120590393734	-0.0939533061183471	0.925146248910646	0.968491137987328
"Olfr165"	260.903595441528	0.412494131837685	0.221697291989196	1.86061872085379	0.0627980392042603	0.216550351698142
"Mchr1"	21.8801888862641	0.638524538033072	0.463521955635276	1.37754971532675	0.168342355286435	NA
"Nudt6"	226.911936818872	-0.119382084655808	0.126681220475283	-0.942381863767254	0.345997169173537	0.593852284167793
"Lsm10"	424.476196953912	-0.181825603528672	0.140589942619989	-1.29330448636814	0.195905769609665	0.430035793672542
"Eif5a2"	128.099636175091	-0.139809983715695	0.161702876972225	-0.864610366454453	0.387252680808169	0.631483532066121
"Scd4"	168.891643588152	0.596999961540681	0.147905338439367	4.03636520385244	5.4285691887523e-05	0.00193289611286024
"Olfr768"	13.6585418146839	-0.15559580980334	0.403226675875158	-0.385876776296204	0.699587930930122	NA
"Lgr4"	17904.3258273654	-0.30790388866073	0.0991494070742892	-3.10545365571403	0.00189987390276596	0.022294356566826
"Pla2g4e"	64.5837995934547	0.191065136914694	0.143111551296097	1.33507837197139	0.181850697306755	0.412694608273061
"Eva1b"	107.287993923039	-0.149853896755821	0.241008452195271	-0.621778594861919	0.534087463146141	0.750765604632178
"Snip1"	1449.01969086408	-0.20279037340025	0.0839685634798833	-2.41507493990692	0.0157319725429106	0.0909359605534837
"Il17d"	40.41301857056	0.218998177590882	0.273357033346663	0.801143379812568	0.423048645247125	NA
"Pigm"	4097.30054445202	-0.0397543990021471	0.0967912515099006	-0.410723060007967	0.681275615900844	0.84325226598178
"Cxcr3"	12.1566674589496	-0.130983763443854	0.399901845352958	-0.32753978248899	0.743259658738649	NA
"Gja4"	65.5702905410878	-0.137229895393024	0.238443553993794	-0.575523611750042	0.564937226495862	0.771392251648455
"Hic2"	1806.41610328723	0.0965673394372623	0.0909460371845954	1.06180920496027	0.288322310129475	0.537223738227785
"Klre1"	199.277282227563	0.0828966186069408	0.149870717951806	0.553120848020477	0.580180661786346	0.780402655996621
"Heatr1"	4952.16859000883	-0.233394483381614	0.119904937080163	-1.94649602480987	0.0515951849866224	0.192062600767188
"Evc2"	95.5496655014579	-0.228810646102227	0.31557936267311	-0.725049458760831	0.468421688894635	0.699323178786432
"Olfr809"	151.486858154466	0.158166086935174	0.144636592928102	1.09354129361854	0.274156208878217	0.523182080342736
"Olfr690"	19.4917145981899	-0.085028581526091	0.324390602447949	-0.262117893935397	0.793230551590516	NA
"Tmem220"	363.441651411636	0.105438412039685	0.107266275168611	0.982959573024669	0.325627335901432	0.574242373673668
"Prag1"	4156.96136397644	0.269600020196682	0.104501873558855	2.57985824574565	0.00988408787735871	0.0669188164595768
"Dscam"	30.3985392726025	-0.657344359862825	0.439498816805473	-1.4956680990424	0.134740167381269	NA
"Fzd2"	244.272835527995	-0.106445172124806	0.175528379002253	-0.606427135770677	0.544231153688494	0.756645119024438
"Foxc1"	421.699588982502	0.397165188980642	0.111516832461807	3.56148197732093	0.000368767425694466	0.00738819236203137
"Abca12"	7223.28362886746	0.71311258443025	0.213762258899907	3.33600790008568	0.000849907485521587	0.0133041348308106
"Slc25a2"	50.2844688518352	-0.0866868690265837	0.185069923277703	-0.468400631995225	0.639498116170667	0.81841247498746
"Rictor"	7193.66294951358	0.196920158808803	0.0740232432900259	2.66024764731346	0.00780832155715105	0.056995948574323
"Nsun3"	1142.139981033	-0.0416684365671915	0.113828019581803	-0.366064846953138	0.71431668772376	0.861837171958464
"Synpo2"	938.6333378507	-0.182635628268086	0.344868708134931	-0.529580167640578	0.596403047823161	0.791360007338723
"Neto1"	43.2113946249319	-0.382296070655567	0.371525963625806	-1.02898884084615	0.303484918704219	NA
"Ndufaf6"	490.622168048551	-0.183668587669889	0.149664529981006	-1.22720184731278	0.219746735294877	0.460601123721569
"Amer1"	2223.02659324752	0.0322887896278787	0.0677281117357979	0.47674132351179	0.633546333042069	0.814106664695487
"Lgals3"	58813.1380429096	0.16851280909928	0.213653173039454	0.788721303325375	0.430274913956098	0.668780264466443
"Olfr1378"	204.23528930644	0.0928510465551964	0.139525415800425	0.665477655253928	0.505745030722349	0.729297404461991
"Gpr18"	250.205604286363	0.178574107733471	0.130700762002454	1.36628207056756	0.171850446333252	0.399893341708782
"Carmil2"	106.386425755082	-0.0455375294534252	0.199125887717074	-0.22868713845046	0.819112091943579	0.918369532458803
